,imdb_id,director_id
13694,tt0486611,6153
13695,tt0486615,4471
13696,tt0486636,6154
13697,tt0486640,3172
13698,tt0486651,6155
13699,tt0486655,5006
13700,tt0486674,1769
13701,tt0486751,6156
13702,tt0486751,6157
13703,tt0486822,3942
13704,tt0486946,3878
13705,tt0487027,6158
13706,tt0487144,6159
13707,tt0487195,6160
13708,tt0487203,3784
13709,tt0487271,3660
13710,tt0487419,4713
13711,tt0487503,6161
13712,tt0487504,4812
13713,tt0487887,6162
13714,tt0487928,2511
13715,tt0488059,5191
13716,tt0488085,4483
13717,tt0488120,3083
13718,tt0488121,5028
13719,tt0488164,4276
13720,tt0488177,6163
13721,tt0488380,1091
13722,tt0488381,4160
13723,tt0488414,5045
13724,tt0488478,6164
13725,tt0488535,6165
13726,tt0488539,3286
13727,tt0488565,6166
13728,tt0488584,2254
13729,tt0488604,2653
13730,tt0488612,4700
13731,tt0488658,4630
13732,tt0488762,6167
13733,tt0488763,4241
13734,tt0488798,5758
13735,tt0488836,6168
13736,tt0488836,6169
13737,tt0488853,6170
13738,tt0488870,4721
13739,tt0488905,5017
13740,tt0488906,6171
13741,tt0488988,6172
13742,tt0489010,6173
13743,tt0489019,6174
13744,tt0489048,6175
13745,tt0489049,6176
13746,tt0489067,6177
13747,tt0489067,6178
13748,tt0489085,3243
13749,tt0489099,3108
13750,tt0489225,2281
13751,tt0489235,4884
13752,tt0489237,4460
13753,tt0489237,4461
13754,tt0489244,6179
13755,tt0489270,5571
13756,tt0489281,3632
13757,tt0489282,6180
13758,tt0489318,6181
13759,tt0489325,4593
13760,tt0489327,3359
13761,tt0489461,6182
13762,tt0489461,6183
13763,tt0489664,3409
13764,tt0489682,6184
13765,tt0489853,3541
13766,tt0490076,6185
13767,tt0490084,2350
13768,tt0490086,6186
13769,tt0490166,5907
13770,tt0490170,6187
13771,tt0490181,3448
13772,tt0490196,6188
13773,tt0490204,2697
13774,tt0490210,2960
13775,tt0490234,1482
13776,tt0490240,6189
13777,tt0490377,6190
13778,tt0490499,985
13779,tt0490579,6191
13780,tt0491044,2635
13781,tt0491104,6192
13782,tt0491109,2883
13783,tt0491145,6193
13784,tt0491162,5460
13785,tt0491162,6194
13786,tt0491211,6195
13787,tt0491223,6196
13788,tt0491244,2635
13789,tt0491399,2640
13790,tt0491720,6197
13791,tt0491747,6198
13792,tt0492044,6199
13793,tt0492330,6200
13794,tt0492481,2921
13795,tt0492486,3366
13796,tt0492619,6201
13797,tt0492650,6202
13798,tt0492784,4524
13799,tt0492881,6203
13800,tt0492912,6204
13801,tt0492956,5798
13802,tt0493160,4546
13803,tt0493247,6205
13804,tt0493264,4136
13805,tt0493395,6206
13806,tt0493402,3055
13807,tt0493404,6207
13808,tt0493404,6208
13809,tt0493409,2391
13810,tt0493419,6209
13811,tt0493432,6210
13812,tt0493439,6211
13813,tt0493450,2176
13814,tt0493451,5234
13815,tt0493463,6212
13816,tt0493464,5274
13817,tt0494045,6213
13818,tt0494199,6214
13819,tt0494206,6215
13820,tt0494216,6216
13821,tt0494222,6217
13822,tt0494224,6218
13823,tt0494231,3879
13824,tt0494238,2664
13825,tt0494249,6219
13826,tt0494271,2278
13827,tt0494277,4647
13828,tt0494279,3775
13829,tt0494284,6220
13830,tt0494290,2441
13831,tt0494501,5517
13832,tt0494652,3607
13833,tt0494746,6221
13834,tt0494815,4852
13835,tt0494834,2736
13836,tt0494864,4277
13837,tt0495034,6222
13838,tt0495040,6223
13839,tt0495116,6224
13840,tt0495116,6225
13841,tt0495237,6226
13842,tt0495824,6227
13843,tt0495861,6228
13844,tt0495861,6229
13845,tt0495932,6230
13846,tt0495932,6231
13847,tt0496251,6232
13848,tt0496304,6233
13849,tt0496319,6234
13850,tt0496328,3666
13851,tt0496350,6235
13852,tt0496373,4902
13853,tt0496408,6236
13854,tt0496436,3883
13855,tt0496634,6237
13856,tt0496806,2404
13857,tt0497137,4112
13858,tt0497316,6238
13859,tt0497323,6239
13860,tt0497334,6240
13861,tt0497365,6241
13862,tt0497373,4865
13863,tt0497432,3275
13864,tt0497465,952
13865,tt0497467,6242
13866,tt0497470,6243
13867,tt0497477,6244
13868,tt0497876,3464
13869,tt0497932,6245
13870,tt0497972,3837
13871,tt0497986,3726
13872,tt0498097,4757
13873,tt0498120,689
13874,tt0498203,6246
13875,tt0498311,4122
13876,tt0498311,4123
13877,tt0498353,4449
13878,tt0498361,6247
13879,tt0498380,1189
13880,tt0498381,6248
13881,tt0498399,3445
13882,tt0498465,1445
13883,tt0498525,3866
13884,tt0498567,6249
13885,tt0498846,6250
13886,tt0499101,6251
13887,tt0499166,6252
13888,tt0499238,6253
13889,tt0499262,6254
13890,tt0499375,2183
13891,tt0499448,3363
13892,tt0499455,6255
13893,tt0499456,6256
13894,tt0499537,4081
13895,tt0499549,1740
13896,tt0499554,5482
13897,tt0499556,6257
13898,tt0499570,6258
13899,tt0499603,2887
13900,tt0756204,6259
13901,tt0756618,6260
13902,tt0756648,6261
13903,tt0756654,6262
13904,tt0756672,6263
13905,tt0756673,6264
13906,tt0756678,6265
13907,tt0756683,3515
13908,tt0756703,6266
13909,tt0756707,6267
13910,tt0756710,6268
13911,tt0756725,6269
13912,tt0756729,6270
13913,tt0757210,6271
13914,tt0757223,5393
13915,tt0757277,6272
13916,tt0757353,6273
13917,tt0757361,2929
13918,tt0758017,6274
13919,tt0758017,6275
13920,tt0758053,3497
13921,tt0758442,6276
13922,tt0758730,6277
13923,tt0758730,6278
13924,tt0758732,6279
13925,tt0758738,6280
13926,tt0758742,5556
13927,tt0758746,4601
13928,tt0758755,1471
13929,tt0758758,2532
13930,tt0758762,6203
13931,tt0758766,4527
13932,tt0758771,3874
13933,tt0758774,1483
13934,tt0758781,3172
13935,tt0758784,6281
13936,tt0758786,2003
13937,tt0758787,6282
13938,tt0758794,3534
13939,tt0758798,2454
13940,tt0758799,6283
13941,tt0760169,6284
13942,tt0760173,6285
13943,tt0760187,6286
13944,tt0760188,6287
13945,tt0760311,6288
13946,tt0762073,4112
13947,tt0762104,6289
13948,tt0762105,6290
13949,tt0762107,2453
13950,tt0762110,6291
13951,tt0762114,2309
13952,tt0762115,6292
13953,tt0762121,4634
13954,tt0762125,6293
13955,tt0762125,6294
13956,tt0762145,6295
13957,tt0763304,2725
13958,tt0763304,4717
13959,tt0763839,4073
13960,tt0763840,2520
13961,tt0763844,3943
13962,tt0763847,6296
13963,tt0764639,6297
13964,tt0765010,2366
13965,tt0765120,2315
13966,tt0765429,1483
13967,tt0765430,6298
13968,tt0765432,1706
13969,tt0765439,6299
13970,tt0765443,1101
13971,tt0765447,6300
13972,tt0765451,6301
13973,tt0765462,4444
13974,tt0765475,6302
13975,tt0765475,6303
13976,tt0765476,3185
13977,tt0765487,3140
13978,tt0768114,6304
13979,tt0768120,5385
13980,tt0768183,6305
13981,tt0768209,6306
13982,tt0768212,6307
13983,tt0768218,4876
13984,tt0769508,6308
13985,tt0770214,6309
13986,tt0770722,6310
13987,tt0770752,2922
13988,tt0770772,4610
13989,tt0770810,6311
13990,tt0772157,6312
13991,tt0772165,6313
13992,tt0772168,6314
13993,tt0772172,4800
13994,tt0772176,6315
13995,tt0772178,6316
13996,tt0772181,4695
13997,tt0772187,6317
13998,tt0772193,6318
13999,tt0772197,6319
14000,tt0772200,6320
14001,tt0774756,6321
14002,tt0775080,6322
14003,tt0775417,5658
14004,tt0775488,4117
14005,tt0775529,3316
14006,tt0775536,6323
14007,tt0775539,6086
14008,tt0775552,3563
14009,tt0776804,6324
14010,tt0777808,6325
14011,tt0778020,6326
14012,tt0778631,6327
14013,tt0778661,5809
14014,tt0778784,1520
14015,tt0779722,6328
14016,tt0779982,6329
14017,tt0780002,5197
14018,tt0780134,6330
14019,tt0780167,6249
14020,tt0780180,6330
14021,tt0780461,6331
14022,tt0780461,6332
14023,tt0780485,6333
14024,tt0780486,6334
14025,tt0780500,5395
14026,tt0780503,5129
14027,tt0780511,3590
14028,tt0780516,1919
14029,tt0780521,2056
14030,tt0780521,2360
14031,tt0780530,6335
14032,tt0780534,2857
14033,tt0780536,6336
14034,tt0780565,2918
14035,tt0780567,6337
14036,tt0780568,5388
14037,tt0780571,2608
14038,tt0780583,6338
14039,tt0780595,5375
14040,tt0780607,6339
14041,tt0780607,6340
14042,tt0780608,2613
14043,tt0780621,4243
14044,tt0780622,6341
14045,tt0780653,2352
14046,tt0781084,4710
14047,tt0781332,6342
14048,tt0782154,6343
14049,tt0782700,3765
14050,tt0782867,2683
14051,tt0783233,5361
14052,tt0783234,6344
14053,tt0783238,6345
14054,tt0783511,2665
14055,tt0783515,6346
14056,tt0783522,6347
14057,tt0783532,6348
14058,tt0783598,4996
14059,tt0783601,6349
14060,tt0783608,1519
14061,tt0783695,6350
14062,tt0783767,3813
14063,tt0784962,6351
14064,tt0784972,4596
14065,tt0785002,2651
14066,tt0785006,6352
14067,tt0785007,6353
14068,tt0785012,6354
14069,tt0785016,6355
14070,tt0785025,6356
14071,tt0785032,6357
14072,tt0785035,6358
14073,tt0785035,6359
14074,tt0785077,4398
14075,tt0787462,6360
14076,tt0787470,3976
14077,tt0787475,6361
14078,tt0787495,6362
14079,tt0787515,6363
14080,tt0787523,6364
14081,tt0788052,6365
14082,tt0788252,6366
14083,tt0789770,6367
14084,tt0790590,6368
14085,tt0790602,6369
14086,tt0790604,4632
14087,tt0790612,6370
14088,tt0790618,6371
14089,tt0790623,6372
14090,tt0790623,6373
14091,tt0790627,6374
14092,tt0790657,5784
14093,tt0790662,5278
14094,tt0790665,6375
14095,tt0790676,6376
14096,tt0790686,4698
14097,tt0790709,6377
14098,tt0790709,6378
14099,tt0790712,6379
14100,tt0790721,6380
14101,tt0790723,2828
14102,tt0790786,6381
14103,tt0790799,6382
14104,tt0790804,4442
14105,tt0791140,6383
14106,tt0791142,6384
14107,tt0791178,6385
14108,tt0791188,3572
14109,tt0791231,6386
14110,tt0791244,3897
14111,tt0791303,3061
14112,tt0791304,1905
14113,tt0791309,2744
14114,tt0791321,6387
14115,tt0792948,6388
14116,tt0792965,2063
14117,tt0792966,6389
14118,tt0792986,6390
14119,tt0792986,6391
14120,tt0792992,6392
14121,tt0794338,6393
14122,tt0794350,3097
14123,tt0794373,4357
14124,tt0794374,3937
14125,tt0795351,3683
14126,tt0795361,6394
14127,tt0795368,1917
14128,tt0795376,6395
14129,tt0795383,6396
14130,tt0795421,6397
14131,tt0795426,6398
14132,tt0795434,4471
14133,tt0795438,2594
14134,tt0795439,6399
14135,tt0795441,5700
14136,tt0795461,3607
14137,tt0795461,1629
14138,tt0795463,6400
14139,tt0795493,952
14140,tt0795505,6401
14141,tt0796212,2635
14142,tt0796232,6402
14143,tt0796236,4746
14144,tt0796302,6403
14145,tt0796307,6404
14146,tt0796314,6405
14147,tt0796335,5088
14148,tt0796339,6406
14149,tt0796355,6407
14150,tt0796355,6408
14151,tt0796366,4556
14152,tt0796368,3680
14153,tt0796375,2357
14154,tt0799913,6409
14155,tt0799934,3885
14156,tt0799949,6410
14157,tt0799949,6411
14158,tt0799951,6412
14159,tt0800003,6413
14160,tt0800022,6414
14161,tt0800022,6415
14162,tt0800027,1220
14163,tt0800039,6416
14164,tt0800069,5716
14165,tt0800080,4371
14166,tt0800205,6417
14167,tt0800240,6418
14168,tt0800241,3824
14169,tt0800268,6419
14170,tt0800308,3687
14171,tt0800320,4371
14172,tt0800322,6420
14173,tt0800367,3484
14174,tt0800369,2351
14175,tt0800956,5290
14176,tt0801526,2528
14177,tt0802948,3430
14178,tt0802956,6421
14179,tt0803029,3458
14180,tt0803029,6422
14181,tt0803047,4786
14182,tt0803052,6423
14183,tt0803057,6424
14184,tt0803100,5947
14185,tt0804443,3049
14186,tt0804452,3127
14187,tt0804461,5147
14188,tt0804505,5202
14189,tt0804507,1103
14190,tt0804516,6425
14191,tt0804522,5843
14192,tt0804529,6426
14193,tt0804539,6427
14194,tt0804540,3689
14195,tt0804552,6428
14196,tt0805185,6429
14197,tt0805188,5730
14198,tt0805324,6430
14199,tt0805488,6431
14200,tt0805526,5490
14201,tt0805564,5434
14202,tt0805570,4220
14203,tt0805576,3954
14204,tt0805613,6432
14205,tt0806027,4190
14206,tt0806029,3967
14207,tt0806088,6433
14208,tt0806139,6434
14209,tt0806139,6435
14210,tt0806147,6436
14211,tt0806147,6437
14212,tt0806165,6438
14213,tt0806203,6439
14214,tt0806203,6440
14215,tt0806679,6441
14216,tt0806686,4030
14217,tt0806938,6442
14218,tt0806940,6443
14219,tt0807028,3966
14220,tt0807054,1079
14221,tt0807721,6444
14222,tt0807721,6445
14223,tt0807758,3194
14224,tt0808151,1490
14225,tt0808164,6446
14226,tt0808185,4807
14227,tt0808230,6447
14228,tt0808240,4067
14229,tt0808244,2758
14230,tt0808265,5899
14231,tt0808276,6448
14232,tt0808279,2385
14233,tt0808285,4792
14234,tt0808315,6449
14235,tt0808331,6450
14236,tt0808339,5344
14237,tt0808357,2645
14238,tt0808399,3548
14239,tt0808399,6451
14240,tt0808417,6452
14241,tt0808417,6453
14242,tt0808425,3520
14243,tt0808506,4108
14244,tt0808510,4454
14245,tt0809407,6454
14246,tt0809425,3262
14247,tt0809432,4443
14248,tt0809504,3130
14249,tt0809533,4435
14250,tt0809925,6455
14251,tt0809931,6456
14252,tt0809951,2553
14253,tt0810089,6457
14254,tt0810096,6458
14255,tt0810784,2405
14256,tt0810821,6459
14257,tt0810823,6460
14258,tt0810827,5556
14259,tt0810868,4226
14260,tt0810880,6461
14261,tt0810924,2313
14262,tt0810927,6462
14263,tt0810928,6356
14264,tt0810945,6463
14265,tt0810951,2433
14266,tt0810988,6464
14267,tt0811011,5855
14268,tt0811066,6465
14269,tt0811080,3007
14270,tt0811080,3008
14271,tt0811106,3987
14272,tt0811128,6466
14273,tt0811138,6467
14274,tt0811159,5018
14275,tt0811164,6468
14276,tt0811605,6469
14277,tt0811605,6470
14278,tt0812243,6471
14279,tt0812352,3136
14280,tt0813547,3462
14281,tt0813549,6472
14282,tt0814022,4122
14283,tt0814022,4123
14284,tt0814077,6473
14285,tt0814130,4133
14286,tt0814131,6474
14287,tt0814197,6475
14288,tt0814243,6476
14289,tt0814255,2130
14290,tt0814314,4147
14291,tt0814331,6477
14292,tt0814335,6478
14293,tt0814659,6479
14294,tt0814685,5908
14295,tt0814768,5340
14296,tt0815092,4606
14297,tt0815138,6480
14298,tt0815178,4541
14299,tt0815236,6481
14300,tt0815244,4933
14301,tt0815245,6482
14302,tt0815245,6483
14303,tt0815457,6484
14304,tt0815890,6485
14305,tt0815890,6486
14306,tt0816258,4993
14307,tt0816436,6487
14308,tt0816436,6488
14309,tt0816437,6489
14310,tt0816539,6490
14311,tt0816544,6491
14312,tt0816545,6492
14313,tt0816556,6493
14314,tt0816616,5417
14315,tt0816626,6494
14316,tt0816635,5666
14317,tt0817225,4573
14318,tt0817228,6495
14319,tt0817230,1905
14320,tt0817538,2800
14321,tt0817544,6496
14322,tt0817885,6497
14323,tt0817911,6498
14324,tt0817928,6499
14325,tt0817940,4348
14326,tt0818108,6500
14327,tt0818110,1089
14328,tt0818165,4388
14329,tt0818897,6501
14330,tt0819714,3216
14331,tt0819765,6502
14332,tt0819800,5978
14333,tt0819839,6503
14334,tt0819953,2054
14335,tt0820111,6504
14336,tt0820111,6505
14337,tt0820117,6506
14338,tt0820142,6507
14339,tt0820142,6508
14340,tt0821442,6509
14341,tt0821470,5284
14342,tt0821640,3197
14343,tt0821642,5361
14344,tt0821810,6510
14345,tt0822389,6511
14346,tt0822802,6512
14347,tt0822832,2942
14348,tt0822833,6513
14349,tt0822833,6514
14350,tt0822849,6515
14351,tt0822854,3241
14352,tt0822868,5457
14353,tt0823599,6516
14354,tt0824330,4975
14355,tt0824375,2960
14356,tt0824696,6517
14357,tt0824696,6518
14358,tt0824747,1189
14359,tt0825225,2981
14360,tt0825232,1941
14361,tt0825236,6519
14362,tt0825239,6520
14363,tt0825241,4480
14364,tt0825244,1876
14365,tt0825248,4264
14366,tt0825279,6521
14367,tt0825346,3515
14368,tt0825348,6522
14369,tt0825682,6523
14370,tt0825745,6524
14371,tt0826024,4595
14372,tt0826027,4113
14373,tt0826027,6525
14374,tt0826031,6526
14375,tt0826523,6527
14376,tt0826547,6528
14377,tt0826558,6529
14378,tt0826559,6530
14379,tt0826593,6531
14380,tt0826631,5095
14381,tt0826711,4282
14382,tt0826751,6532
14383,tt0826756,6533
14384,tt0827192,6534
14385,tt0827503,6535
14386,tt0827503,6536
14387,tt0827517,6537
14388,tt0827713,6538
14389,tt0827729,5630
14390,tt0827786,6539
14391,tt0828103,6540
14392,tt0828158,6541
14393,tt0828393,6542
14394,tt0829193,1894
14395,tt0829297,6543
14396,tt0829421,6544
14397,tt0829424,2022
14398,tt0829459,3061
14399,tt0829482,6545
14400,tt0830515,4307
14401,tt0830545,6546
14402,tt0830558,6547
14403,tt0830570,6548
14404,tt0830681,6549
14405,tt0830861,6550
14406,tt0830861,6551
14407,tt0830882,6552
14408,tt0831275,6553
14409,tt0831279,6554
14410,tt0831299,2951
14411,tt0831386,6555
14412,tt0831840,6556
14413,tt0831884,5196
14414,tt0831887,5256
14415,tt0831888,6557
14416,tt0832266,3662
14417,tt0832318,6558
14418,tt0832449,6476
14419,tt0833476,4662
14420,tt0833540,6559
14421,tt0833553,5824
14422,tt0833557,6560
14423,tt0833960,2510
14424,tt0834001,6561
14425,tt0834102,2834
14426,tt0834539,6080
14427,tt0834541,6562
14428,tt0834900,6563
14429,tt0834902,3577
14430,tt0834902,4708
14431,tt0834904,5766
14432,tt0834906,6564
14433,tt0834965,4049
14434,tt0835034,5349
14435,tt0835384,6565
14436,tt0835802,6566
14437,tt0836682,6567
14438,tt0836682,6568
14439,tt0836683,6569
14440,tt0836700,3055
14441,tt0837106,4947
14442,tt0837791,6570
14443,tt0837795,6571
14444,tt0837796,4317
14445,tt0837800,6572
14446,tt0837803,6573
14447,tt0838221,3006
14448,tt0838224,5419
14449,tt0838232,3190
14450,tt0838233,1766
14451,tt0838283,4818
14452,tt0839880,6574
14453,tt0839938,3724
14454,tt0839967,2993
14455,tt0839976,6575
14456,tt0839980,6576
14457,tt0840046,6577
14458,tt0840322,4970
14459,tt0840361,5767
14460,tt0841027,6578
14461,tt0841032,5052
14462,tt0841044,6237
14463,tt0841046,3322
14464,tt0841108,6579
14465,tt0841109,6580
14466,tt0841150,5549
14467,tt0841922,6581
14468,tt0841925,5141
14469,tt0841993,6582
14470,tt0842929,1984
14471,tt0843326,6583
14472,tt0843850,4254
14473,tt0843852,6584
14474,tt0843876,6585
14475,tt0843878,2965
14476,tt0844286,5190
14477,tt0844457,6586
14478,tt0844463,5915
14479,tt0844471,6587
14480,tt0844471,6588
14481,tt0844479,6589
14482,tt0844666,5849
14483,tt0844671,6590
14484,tt0844708,6591
14485,tt0844948,5950
14486,tt0845046,4950
14487,tt0845424,6592
14488,tt0845448,3406
14489,tt0845986,2363
14490,tt0846017,2126
14491,tt0846017,6593
14492,tt0846040,6594
14493,tt0846057,5159
14494,tt0846308,2979
14495,tt0847167,6595
14496,tt0847214,6596
14497,tt0847215,6597
14498,tt0847487,6598
14499,tt0847520,6599
14500,tt0847527,4568
14501,tt0847745,5407
14502,tt0847764,4905
14503,tt0847770,3788
14504,tt0847830,6600
14505,tt0847880,2563
14506,tt0847897,4262
14507,tt0848228,5047
14508,tt0848281,2755
14509,tt0848538,2432
14510,tt0848542,6601
14511,tt0848542,6602
14512,tt0848552,6603
14513,tt0848557,1032
14514,tt0848592,6604
14515,tt0850253,6605
14516,tt0850667,6606
14517,tt0851515,5863
14518,tt0851530,6607
14519,tt0851577,6608
14520,tt0851578,3513
14521,tt0852713,6180
14522,tt0852940,6609
14523,tt0852963,6610
14524,tt0853096,6611
14525,tt0853267,6612
14526,tt0853267,6613
14527,tt0854667,6614
14528,tt0854670,6615
14529,tt0854672,6616
14530,tt0854672,6617
14531,tt0854679,6618
14532,tt0855011,6619
14533,tt0855729,6620
14534,tt0855805,6621
14535,tt0855824,2759
14536,tt0855852,1515
14537,tt0855895,6622
14538,tt0855975,4301
14539,tt0856288,6623
14540,tt0856288,6624
14541,tt0856776,6625
14542,tt0856778,6626
14543,tt0856804,6627
14544,tt0857177,6628
14545,tt0857191,4735
14546,tt0857265,2351
14547,tt0857275,6629
14548,tt0857295,3417
14549,tt0857355,6630
14550,tt0857376,6631
14551,tt0858433,6632
14552,tt0858433,6633
14553,tt0858436,5855
14554,tt0858479,6634
14555,tt0858486,6635
14556,tt0859163,2685
14557,tt0859644,6636
14558,tt0859765,6637
14559,tt0860423,2964
14560,tt0860528,6638
14561,tt0860866,4387
14562,tt0860906,6639
14563,tt0860906,3618
14564,tt0861689,4249
14565,tt0861704,6640
14566,tt0861739,6641
14567,tt0862846,4607
14568,tt0862856,6642
14569,tt0862946,2222
14570,tt0864331,2022
14571,tt0864684,6643
14572,tt0864691,4650
14573,tt0864751,6644
14574,tt0864761,5114
14575,tt0864770,6645
14576,tt0864918,6646
14577,tt0865297,6647
14578,tt0865554,3479
14579,tt0865556,3571
14580,tt0865559,2275
14581,tt0865868,6648
14582,tt0865950,4798
14583,tt0866437,6649
14584,tt0866439,2176
14585,tt0867205,6650
14586,tt0867241,6651
14587,tt0867295,6652
14588,tt0867464,3374
14589,tt0867591,6653
14590,tt0867609,5131
14591,tt0869152,5029
14592,tt0869977,6654
14593,tt0869994,2835
14594,tt0870089,6655
14595,tt0870090,6656
14596,tt0870111,1490
14597,tt0870122,6657
14598,tt0870122,6658
14599,tt0870157,6659
14600,tt0870157,6660
14601,tt0870176,6661
14602,tt0870195,4038
14603,tt0870204,2562
14604,tt0870209,6662
14605,tt0870211,2547
14606,tt0870915,6663
14607,tt0870937,6664
14608,tt0870958,6665
14609,tt0870984,1906
14610,tt0871020,6666
14611,tt0871026,6667
14612,tt0871426,6668
14613,tt0871509,4157
14614,tt0871510,5259
14615,tt0871512,4777
14616,tt0871865,6669
14617,tt0872029,6670
14618,tt0872190,6671
14619,tt0872224,6672
14620,tt0872245,6673
14621,tt0872289,6674
14622,tt0872289,6675
14623,tt0874271,6676
14624,tt0874425,6677
14625,tt0875034,4423
14626,tt0875113,3169
14627,tt0875575,6678
14628,tt0875581,6679
14629,tt0875609,3730
14630,tt0875609,5582
14631,tt0875705,6680
14632,tt0875705,6681
14633,tt0876159,6682
14634,tt0876233,6683
14635,tt0876294,6684
14636,tt0876294,6685
14637,tt0876563,1615
14638,tt0877522,6686
14639,tt0878657,6687
14640,tt0878674,5426
14641,tt0878695,6688
14642,tt0878709,4462
14643,tt0878804,4143
14644,tt0879265,6689
14645,tt0879843,637
14646,tt0880440,3689
14647,tt0880502,3548
14648,tt0880570,4117
14649,tt0880578,3083
14650,tt0880648,6690
14651,tt0881200,5635
14652,tt0881252,6691
14653,tt0881891,6692
14654,tt0881916,6693
14655,tt0882755,6694
14656,tt0882771,6695
14657,tt0882771,6696
14658,tt0882969,6697
14659,tt0882978,3005
14660,tt0883398,6698
14661,tt0883995,6699
14662,tt0884224,6700
14663,tt0884328,2844
14664,tt0884335,6701
14665,tt0884853,6702
14666,tt0885415,5207
14667,tt0885415,6703
14668,tt0886539,6704
14669,tt0887719,5379
14670,tt0887732,3952
14671,tt0887745,6705
14672,tt0887883,4677
14673,tt0887883,4678
14674,tt0887887,4778
14675,tt0887912,2184
14676,tt0887971,6706
14677,tt0887975,6707
14678,tt0888693,6708
14679,tt0889134,6709
14680,tt0889139,3657
14681,tt0889222,6710
14682,tt0889583,4570
14683,tt0889588,1870
14684,tt0889606,5687
14685,tt0889652,1105
14686,tt0890870,5571
14687,tt0890879,3991
14688,tt0890882,6711
14689,tt0890883,6712
14690,tt0890885,3189
14691,tt0890886,3022
14692,tt0890888,4525
14693,tt0891520,6713
14694,tt0891527,1671
14695,tt0891592,3584
14696,tt0892033,6714
14697,tt0892041,6715
14698,tt0892041,6716
14699,tt0892096,6717
14700,tt0892109,6044
14701,tt0892255,2404
14702,tt0892429,6718
14703,tt0892767,4275
14704,tt0892769,4221
14705,tt0892769,4222
14706,tt0892782,6719
14707,tt0892782,6720
14708,tt0892791,3806
14709,tt0892874,4569
14710,tt0892899,6721
14711,tt0893346,4753
14712,tt0893356,6463
14713,tt0893356,6722
14714,tt0893367,6723
14715,tt0893401,6724
14716,tt0893402,6725
14717,tt0893406,5787
14718,tt0893509,6726
14719,tt0893509,6727
14720,tt0893532,6728
14721,tt0893548,6729
14722,tt0896031,6730
14723,tt0896529,6731
14724,tt0896533,6732
14725,tt0896534,6195
14726,tt0896534,6733
14727,tt0896798,2277
14728,tt0896927,6734
14729,tt0896986,6735
14730,tt0897347,6736
14731,tt0897361,5749
14732,tt0898323,6737
14733,tt0898367,2252
14734,tt0899106,6738
14735,tt0899128,2331
14736,tt0899138,6739
14737,tt0899242,6740
14738,tt0900357,6741
14739,tt0901475,3726
14740,tt0901476,4682
14741,tt0901481,1206
14742,tt0901485,652
14743,tt0901487,4881
14744,tt0901494,2050
14745,tt0901507,4961
14746,tt0902274,6742
14747,tt0902279,6743
14748,tt0902281,6744
14749,tt0902290,6745
14750,tt0902348,6746
14751,tt0902952,6747
14752,tt0902955,4136
14753,tt0903036,6748
14754,tt0903131,6749
14755,tt0903606,6750
14756,tt0903627,3269
14757,tt0903644,6751
14758,tt0904049,4524
14759,tt0904049,6752
14760,tt0904128,4733
14761,tt0905329,6753
14762,tt0905642,6754
14763,tt0906014,4588
14764,tt0906108,5809
14765,tt0906319,6755
14766,tt0906325,4304
14767,tt0906326,6756
14768,tt0906665,3464
14769,tt0906734,5853
14770,tt0906773,6757
14771,tt0907657,6758
14772,tt0907674,6759
14773,tt0907680,6760
14774,tt0907681,6761
14775,tt0907848,6762
14776,tt0909388,6763
14777,tt0910554,6764
14778,tt0910559,1989
14779,tt0910847,6765
14780,tt0910855,6766
14781,tt0910860,6767
14782,tt0910868,3070
14783,tt0910904,6768
14784,tt0910904,6769
14785,tt0910905,1352
14786,tt0910936,4118
14787,tt0910970,4150
14788,tt0910993,6770
14789,tt0912597,3664
14790,tt0913354,4985
14791,tt0913401,6771
14792,tt0913413,4274
14793,tt0913425,1672
14794,tt0913445,6772
14795,tt0913968,3588
14796,tt0913968,6773
14797,tt0914797,2591
14798,tt0914798,2583
14799,tt0914799,2028
14800,tt0914805,6774
14801,tt0914837,6775
14802,tt0914845,6776
14803,tt0915460,6777
14804,tt0915473,6778
14805,tt0918554,6779
14806,tt0918627,6780
14807,tt0918628,6781
14808,tt0918630,6782
14809,tt0918927,2437
14810,tt0920457,6783
14811,tt0920458,4301
14812,tt0920468,6784
14813,tt0920470,5180
14814,tt0920473,6785
14815,tt0922424,6786
14816,tt0922547,3697
14817,tt0922642,6787
14818,tt0923600,5604
14819,tt0923600,5605
14820,tt0923683,903
14821,tt0923688,6788
14822,tt0923703,6789
14823,tt0923811,6639
14824,tt0923811,3618
14825,tt0923985,6790
14826,tt0924129,4559
14827,tt0924134,6791
14828,tt0924468,6792
14829,tt0925245,6215
14830,tt0925306,1404
14831,tt0926063,6793
14832,tt0926084,4983
14833,tt0926110,5264
14834,tt0926129,6478
14835,tt0926380,3098
14836,tt0926759,5601
14837,tt0926762,2655
14838,tt0926763,5022
14839,tt0928124,4907
14840,tt0928375,6794
14841,tt0928413,6795
14842,tt0928413,6796
14843,tt0929261,6797
14844,tt0929412,6798
14845,tt0929425,6799
14846,tt0929618,6800
14847,tt0929632,5216
14848,tt0929860,4373
14849,tt0930083,6713
14850,tt0930856,6801
14851,tt0930864,6802
14852,tt0932507,6803
14853,tt0932533,6804
14854,tt0932661,6805
14855,tt0933008,5080
14856,tt0933033,6806
14857,tt0933342,6807
14858,tt0933876,6808
14859,tt0934442,3575
